-3.04555344737242 -5.5597873322867 -7.959224799097269 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
-0.4016522948902519 -2.2332155606699104 -4.186905008574011 -6.088974747140089 -7.314210677342564 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
1.1013240238492907 -0.24329609897894655 -1.7585118186191258 -3.4125724677083156 -5.12309292932857 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
1.7945616689018333 0.798812277777627 -0.3789834632197543 -1.6183485337161088 -3.1064693134999075 -5.0141700621950225 -7.5257029514479425 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
1.939902917741795 1.2022746558484554 0.3304040368258191 -0.6007412950190857 -1.7127721341351148 -2.8818318998055372 -4.248108265339088 -5.787927999577277 -7.587316875381105 -8.225207478000268 -8.28480279392481 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
1.7219222380904797 1.1934281017908595 0.5572367011461866 -0.17323944712257563 -0.9437538962968948 -1.843453913437195 -2.775719835387039 -4.14093018531397 -5.07960213122043 -6.953191924271326 -7.650017359709997 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
1.3095978858339157 0.905084775643781 0.4417476999594847 -0.06417796434379484 -0.6143598105734874 -1.3550796866325863 -1.9712223752444564 -2.8180926692314583 -3.7634072327471624 -5.085748639493635 -6.632061347666631 -8.41035599048951 -8.425275858532908 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
0.7841068008399736 0.4786543870784297 0.14201808699565793 -0.21183023017334252 -0.6249712771715978 -1.1314857719817928 -1.647082358236194 -2.3010662373937447 -3.0106267365639074 -3.848788682633834 -4.797862356090132 -6.000161578325217 -6.868392825096758 -7.790348852495292 -8.498935125080687 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
0.18208336684296503 -0.0450846789630033 -0.27747645243200414 -0.5406411952689817 -0.8123660235302059 -1.1710103263290144 -1.5786654026142621 -2.093404058166363 -2.5683756368903734 -3.0772906256408117 -3.9329035194161657 -4.605996298244907 -5.1216852176924 -6.359222040993954 -7.847175287993729 -inf -8.57778766539748 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
-0.4219087337437872 -0.5902880408562228 -0.705819521089509 -0.9020989537521231 -1.1867939228359585 -1.382397466266137 -1.6952228017128805 -1.9504857323276112 -2.262975200184182 -2.7006386366661586 -3.167856991441217 -3.723296799587589 -4.526237714319359 -4.856381469015483 -6.051041409278872 -6.819043966464356 -8.62027542310863 -8.590065303048878 -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf -inf
