-0.77791392 -0.18922256 0.59920344
-0.79858575 -0.43081571 0.42030776
-0.86698573 -0.41782409 0.27158566
-0.85935785 -0.36679841 0.35631869
-0.84024517 -0.38861418 0.37810987
-0.88690916 -0.43823859 0.14607903
-0.87099231 -0.34217541 0.35254559
-0.8402453 -0.19955889 0.50414688
-0.91075759 -0.20936939 0.35592846
-0.90246754 0.24135795 0.3567894
-0.89866562 0.094047543 0.42843338
-0.96836733 -0.11578368 0.22104039
-0.95533203 0.093456545 0.28036865
-0.92140194 -0.28987986 0.25882067
-0.92652096 -0.11581581 0.35797432
-0.98772418 0.11558444 -0.10507699
-0.95070581 -0.16715784 0.26118332
-0.76602783 0.62110285 -0.16562792
-0.86561732 0.50059754 0.010428867
-0.85935725 -0.35631915 0.36679936
-0.81280852 -0.10420665 0.57313461
-0.98770964 0.010396192 0.15595379
-0.98772403 0.11558536 0.10507742
-0.92925393 -0.25058413 0.27146772
-0.95368802 -0.010367394 0.30061883
-0.82016244 -0.11420047 0.56061735
-0.90615185 -0.072909415 0.41662097
-0.90649592 -0.11461309 0.40636065
-0.82673762 -0.38720713 0.40813667
-0.92636687 -0.3368615 0.16843025
-0.81074216 0.062365239 0.58207193
-0.5520238 -0.36454328 0.74991861
-0.77125256 -0.40646944 0.48984904
-0.97495845 0.031450982 0.22015188
-0.76419904 -0.52342399 0.37686491
-0.82601486 -0.36595515 0.42869136
-0.91716272 -0.31626207 0.24246823
-0.90009186 -0.39771507 0.17792519
-0.60321784 -0.78002416 0.16640478
-0.88051127 -0.45073715 0.14675121
-0.95947908 -0.17729602 0.21901144
-0.95810701 -0.084229122 0.27374515
-0.91961503 -0.18810337 0.34485551
-0.77112596 0.22925302 0.59397626
-0.64975796 -0.19911897 0.73359814
-0.53278411 -0.4074237 0.74171896
-0.8919737 -0.1679017 0.41975224
-0.83442052 -0.27118684 0.47979172
-0.66720977 -0.083401159 0.74018604
-0.73860376 -0.20047878 0.64364023
-0.82628574 -0.2928605 0.48112847
-0.57709623 -0.28330217 0.76596333
-0.72114053 0.38669839 0.57482231
-0.82158055 0.14559683 0.55118686
-0.70393842 0.094559041 0.70393842
-0.69088165 -0.4082494 0.5966699
-0.45721872 -0.61308815 0.64426234
-0.20787135 -0.66518831 0.71715689
-0.28227796 -0.89910767 0.33455126
-0.34742629 -0.4527064 0.82118931
-0.41691547 -0.59410409 0.6879112
-0.50226663 -0.31391683 0.80571984
-0.7602932 -0.1353938 0.63531312
-0.81074261 -0.062364244 0.5820714
-0.85898047 -0.26188324 0.43996559
-0.60837261 -0.3881007 0.69228651
-0.031038249 -0.58973265 0.80700188
-0.43747644 -0.38539473 0.81245632
0.11477038 -0.80339219 0.58428482
0.21928603 -0.72051118 0.6578581
-0.44232564 -0.1474423 0.88465179
-0.60797116 0.58700815 0.53459564
-0.47934904 0.76070554 0.43766606
-0.78492115 0.37676167 0.49188355
-0.67204767 0.2310168 0.7035504
-0.50359156 0.35671201 0.78686217
-0.40849469 0.052371299 0.91125701
-0.17838472 0.12591862 0.97587058
-0.58422175 0.25037954 0.77200715
-0.3355988 0.18877454 0.92289632
-0.71134998 0.17783756 0.67996692
-0.72051165 0.21928618 0.65785753
-0.76850237 0.1453917 0.62310943
-0.86926485 0.29324572 0.39797684
-0.76215529 0.5115836 0.39673861
-0.89409265 0.44178821 0.073630867
-0.89408887 0.41585506 -0.16634202
-0.89837132 0.39695483 -0.1880315
-0.90326372 0.39911658 0.15754557
-0.79425621 0.45983296 0.3971281
-0.79608442 0.24091973 0.55516419
-0.35445552 0.80273662 0.47955729
-0.55127662 0.6760933 0.48886803
-0.48060324 0.84627899 0.22985299
-0.54201969 0.60456037 0.58371347
-0.6914121 0.62855677 0.3561821
-0.53278461 0.84618639 0.010447988
-0.6361762 0.7508972 -0.17729419
-0.83839726 0.54495889 0.010480209
-0.81188342 0.57248229 -0.11449606
-0.89466899 0.39531892 0.20806332
-0.65061633 0.74506024 0.14691364
-0.61491724 0.55238287 0.56280543
-0.36420772 0.71801025 0.59313912
-0.42535597 0.42535597 0.79883953
-0.62931709 0.40905453 0.66078317
-0.31221171 0.64523903 0.69727357
-0.52550155 0.75672151 0.38887103
-0.40724541 0.46989922 0.78316403
-0.59397507 0.4793486 0.64607936
-0.64731007 0.44894026 0.61598889
-0.37479724 0.84329236 0.38520776
-0.40548076 0.50945049 0.75897665
-0.59445985 0.66746384 0.44845235
-0.58292244 0.81192749 0.031227713
-0.3676072 0.88225769 -0.29408556
-0.50193671 0.83656234 -0.21959734
-0.50729131 0.71866197 -0.47558437
-0.24978341 0.8742412 -0.41630585
-0.48595837 0.85818211 -0.16543255
-0.46992421 0.79364993 -0.38638197
-0.49113152 0.85686695 -0.15674461
-0.54388427 0.77398894 -0.32423915
-0.62378295 0.6861612 0.37426947
-0.77066631 0.62486397 -0.12497379
-0.41991403 0.68236114 -0.59837738
-0.50501117 0.62074304 -0.59970143
-0.093577643 0.90458322 -0.41589953
-0.59890649 0.26267821 -0.75651251
-0.4054364 0.27029126 -0.87324908
-0.37473611 0.44760062 -0.81192766
-0.57497939 0.36589541 -0.73179181
-0.65746346 0.4487463 -0.60528386
-0.47428908 0.46374883 -0.74832272
-0.32423836 0.77398925 -0.54388429
-0.45101048 0.83908933 -0.30416877
-0.18687259 0.7993986 -0.57099957
-0.53441995 0.6182507 -0.57633445
-0.51194645 0.64776916 -0.5641861
-0.55626365 0.73468768 -0.3883359
-0.44047262 0.71314774 -0.54534775
-0.68791108 0.7087561 -0.15634301
-0.44955339 0.25091338 -0.85728888
-0.64837074 0.2718977 -0.71111675
-0.96564307 0.18893047 -0.17843411
-0.42639058 -0.64478414 -0.63438513
-0.51301166 -0.42925527 -0.74334309
-0.41782444 -0.27158606 -0.86698543
-0.38529116 -0.60397004 -0.6976897
-0.82696429 0.23029314 -0.512928
-0.87666665 0.031309248 -0.48007845
0.13638217 0.98614666 0.094417499
-0.17783783 0.6799665 -0.71135031
-0.020956708 0.83825932 -0.54486891
-0.40860642 0.68101194 -0.60767058
-0.083619795 0.96162577 -0.26131133
-0.47505454 0.76008846 -0.44338326
-0.13519686 0.92557807 -0.35359164
-0.13557856 0.79261435 -0.59445853
-0.26221551 0.7656688 -0.58736217
0.031472472 0.93369201 -0.35669135
0.062945506 0.76583724 -0.63994623
-0.20739018 0.82956172 -0.51847533
-0.32429206 0.79503837 -0.51259014
-0.14714021 0.7251923 -0.67264097
-0.073323543 0.58658834 -0.80655922
0.14752382 0.76923092 -0.62170774
-0.0103577 0.97363586 -0.2278726
0.16776231 0.85978272 -0.48231679
0.22909185 0.8018227 -0.55190333
0.38638195 0.88763459 -0.25062688
-0.12618297 0.98843379 -0.084121897
0.041682339 0.95869764 -0.28135638
0.14615088 0.98129841 -0.12527307
0.1566159 0.96057675 -0.22970363
-0.14577028 0.74967442 -0.64555347
0.2077816 0.90385015 -0.37400764
0.083982792 0.97630075 -0.19945858
0.15653898 0.94967007 -0.27133431
0.49078283 0.61608937 -0.61608937
