0 0.006865134865 -5.994005994E-05
0.2 0.005384 0.0025
0.4 0.004796796797 0.0007807807808
0.6 0.004352705411 0.0005410821643
0.8 0.004036108325 0.0002808425276
1 0.003775100402 0.0003012048193
1.2 0.003449246231 0.0003819095477
1.4 0.003179074447 0.0002615694165
1.6 0.002996978852 0.0001007049345
1.8 0.00275 0.0001814516129
2 0.002526740666 0.0004843592331
2.2 0.002351515152 0.0003838383838
2.4 0.00223255814 -2.022244692E-05
2.6 0.002089068826 -0.0001417004049
2.8 0.001920972644 -2.026342452E-05
3 0.001784989858 4.056795132E-05
3.2 0.00163248731 -0
3.4 0.001479674797 4.06504065E-05
3.6 0.001367243133 -4.069175992E-05
3.8 0.001262729124 -6.109979633E-05
4 0.001133537207 -0
4.2 0.0009959183673 8.163265306E-05
4.4 0.0008661899898 4.085801839E-05
4.6 0.0008016359918 -4.08997955E-05
4.8 0.000769703173 4.094165814E-05
5 0.0006967213115 -0.0001229508197
5.2 0.00064 -0.0002666666667
5.4 0.0005831622177 -0.0001437371663
5.6 0.0005837615622 -0.0002261048304
5.8 0.0005267489712 -0.0002674897119
6 0.0004778578785 -0.0002677651905
6.2 0.0004536082474 -0.0003711340206
6.4 0.0004458204334 -0.0002270381837
6.6 0.0004214876033 -0.0001652892562
6.8 0.0003557394002 -0.0001654601861
7 0.0003229813665 -0.0001035196687
7.2 0.000281865285 -0.000103626943
7.4 0.0002406639004 -0.0002697095436
7.6 0.0002076843198 -0.0003322949117
7.8 0.0001995841996 -0.0003534303534
8 0.0001831425598 -0.000353798127
8.2 0.000175 -0.0003333333333
8.4 0.0001835245047 -0.0002502606882
8.6 0.0001920668058 -0.0001043841336
8.8 0.0002006269592 -0.0002716823406
9 0.0002092050209 -0.0002092050209
9.2 0.0002094240838 4.188481675E-05
9.4 0.0001844863732 0.0001257861635
9.6 0.0002014690451 8.394543547E-05
9.8 0.0001932773109 -0.0001680672269
10 0.0001850683491 -0.0001892744479
10.2 0.0002021052632 2.105263158E-05
10.4 0.0002023182297 0.0001264488936
10.6 0.0001856540084 0.0002109704641
10.8 0.0001689545935 -8.447729673E-05
11 0.0001606765328 -0.0001479915433
11.2 0.0001608465608 6.349206349E-05
11.4 0.0001525423729 -4.237288136E-05
11.6 0.0001272534464 -0.0001060445387
11.8 0.000110403397 2.123142251E-05
12 9.351753454E-05 -2.125398512E-05
12.2 0.0001021276596 -6.382978723E-05
12.4 9.371671991E-05 4.259850905E-05
12.6 9.381663113E-05 4.264392324E-05
12.8 9.39167556E-05 -4.268943436E-05
13 0.0001025641026 -6.41025641E-05
13.2 0.0001112299465 0.0001497326203
13.4 0.0001199143469 0.0001713062099
13.6 0.0001200428725 0.0001071811361
13.8 0.0001373390558 -2.145922747E-05
14 0.0001546723953 -0.0001074113856
14.2 0.0001634408602 -2.150537634E-05
14.4 0.0001550053821 -2.15285253E-05
14.6 0.0001465517241 -8.620689655E-05
14.8 0.0001467098166 -6.472491909E-05
15 0.0001555075594 -4.319654428E-05
15.2 0.0001643243243 -0
15.4 0.0001818181818 8.658008658E-05
15.6 0.0001906825569 0.0001300108342
15.8 0.0001995661605 0.0001084598698
16 0.0001910966341 8.686210641E-05
16.2 0.0001652173913 0.0001956521739
16.4 0.0001653971708 4.352557127E-05
16.6 0.000174291939 -2.178649237E-05
16.8 0.0001570338059 4.362050164E-05
17 0.0001572052402 6.550218341E-05
17.2 0.0001661202186 0.0002404371585
17.4 0.0001575492341 0.0001094091904
17.6 0.0001577217963 6.571741512E-05
17.8 0.0001578947368 0.0001535087719
18 0.0001492864984 -2.195389682E-05
18.2 0.0001494505495 -0.0001978021978
18.4 0.0001408140814 -0.0001540154015
18.6 0.0001145374449 2.202643172E-05
18.8 0.0001146637266 -2.205071665E-05
19 0.000114790287 -8.830022075E-05
